id,date,home_team,home_team_score,overtime,visit_team,visit_team_score
260101022,2006-01-01,Portland Trail Blazers,94,False,Los Angeles Clippers,100
260106023,2006-01-06,Sacramento Kings,118,False,Los Angeles Clippers,114
260107012,2006-01-07,Los Angeles Clippers,109,False,Los Angeles Lakers,112
260110012,2006-01-10,Los Angeles Clippers,90,False,Orlando Magic,73
260114012,2006-01-14,Los Angeles Clippers,98,False,Oklahoma City Thunder,72
260116012,2006-01-16,Los Angeles Clippers,102,True,Utah Jazz,93
260118012,2006-01-18,Los Angeles Clippers,102,False,Phoenix Suns,112
260120012,2006-01-20,Los Angeles Clippers,81,False,Dallas Mavericks,101
260127007,2006-01-27,Denver Nuggets,87,False,Los Angeles Clippers,105
260128012,2006-01-28,Los Angeles Clippers,112,False,Denver Nuggets,79
260130014,2006-01-30,Miami Heat,118,False,Los Angeles Clippers,114
260201019,2006-02-01,Orlando Magic,94,False,Los Angeles Clippers,106
260208008,2006-02-08,Detroit Pistons,97,False,Los Angeles Clippers,87
260210012,2006-02-10,Los Angeles Clippers,91,False,Memphis Grizzlies,87
260212012,2006-02-12,Los Angeles Clippers,91,False,Chicago Bulls,97
260214012,2006-02-14,Los Angeles Clippers,97,False,Houston Rockets,128
260221006,2006-02-21,Dallas Mavericks,93,False,Los Angeles Clippers,91
260222010,2006-02-22,Houston Rockets,106,False,Los Angeles Clippers,102
260224012,2006-02-24,Los Angeles Clippers,102,False,Los Angeles Lakers,83
260227012,2006-02-27,Los Angeles Clippers,95,False,Charlotte Bobcats,87
260301012,2006-03-01,Los Angeles Clippers,89,False,New Orleans Pelicans,67
260303026,2006-03-03,Utah Jazz,105,False,Los Angeles Clippers,103
260305012,2006-03-05,Los Angeles Clippers,86,False,Memphis Grizzlies,102
260307012,2006-03-07,Los Angeles Clippers,98,False,San Antonio Spurs,85
260310004,2006-03-10,Chicago Bulls,96,False,Los Angeles Clippers,107
260311015,2006-03-11,Milwaukee Bucks,98,False,Los Angeles Clippers,106
260313012,2006-03-13,Los Angeles Clippers,95,False,Minnesota Timberwolves,87
260315021,2006-03-15,Phoenix Suns,126,False,Los Angeles Clippers,95
260320010,2006-03-20,Houston Rockets,91,False,Los Angeles Clippers,99
260321003,2006-03-21,New Orleans Pelicans,120,False,Los Angeles Clippers,108
260323029,2006-03-23,Memphis Grizzlies,95,False,Los Angeles Clippers,85
260325012,2006-03-25,Los Angeles Clippers,116,False,Washington Wizards,101
260326022,2006-03-26,Portland Trail Blazers,83,False,Los Angeles Clippers,97
260328012,2006-03-28,Los Angeles Clippers,87,False,San Antonio Spurs,98
260331012,2006-03-31,Los Angeles Clippers,106,False,Utah Jazz,91
260402023,2006-04-02,Sacramento Kings,106,False,Los Angeles Clippers,96
260404012,2006-04-04,Los Angeles Clippers,111,False,Denver Nuggets,109
260405021,2006-04-05,Phoenix Suns,105,False,Los Angeles Clippers,119
260407012,2006-04-07,Los Angeles Clippers,93,False,Sacramento Kings,96
260409013,2006-04-09,Los Angeles Lakers,100,False,Los Angeles Clippers,83
260410012,2006-04-10,Los Angeles Clippers,73,False,Dallas Mavericks,75
260412012,2006-04-12,Los Angeles Clippers,97,False,Portland Trail Blazers,93
260414025,2006-04-14,Oklahoma City Thunder,97,False,Los Angeles Clippers,101
260416012,2006-04-16,Los Angeles Clippers,98,False,Oklahoma City Thunder,114
260418029,2006-04-18,Memphis Grizzlies,101,False,Los Angeles Clippers,95
260419006,2006-04-19,Dallas Mavericks,71,False,Los Angeles Clippers,85
251102007,2006-11-02,Denver Nuggets,97,True,Los Angeles Lakers,99
251103013,2006-11-03,Los Angeles Lakers,112,False,Phoenix Suns,122
251106013,2006-11-06,Los Angeles Lakers,112,False,Denver Nuggets,92
251108001,2006-11-08,Atlanta Hawks,97,False,Los Angeles Lakers,103
251109016,2006-11-09,Minnesota Timberwolves,88,False,Los Angeles Lakers,74
251114029,2006-11-14,Memphis Grizzlies,85,False,Los Angeles Lakers,73
251120013,2006-11-20,Los Angeles Lakers,93,False,Chicago Bulls,96
251124013,2006-11-24,Los Angeles Lakers,108,False,Oklahoma City Thunder,96
251129024,2006-11-29,San Antonio Spurs,90,False,Los Angeles Lakers,84
251201026,2006-12-01,Utah Jazz,101,True,Los Angeles Lakers,105
251202013,2006-12-02,Los Angeles Lakers,108,False,Minnesota Timberwolves,113
251204013,2006-12-04,Los Angeles Lakers,99,False,Charlotte Bobcats,98
251206015,2006-12-06,Milwaukee Bucks,92,False,Los Angeles Lakers,111
251209004,2006-12-09,Chicago Bulls,80,False,Los Angeles Lakers,93
251210016,2006-12-10,Minnesota Timberwolves,95,False,Los Angeles Lakers,82
251212006,2006-12-12,Dallas Mavericks,106,False,Los Angeles Lakers,109
251214029,2006-12-14,Memphis Grizzlies,79,False,Los Angeles Lakers,94
251216013,2006-12-16,Los Angeles Lakers,97,False,Washington Wizards,91
251218013,2006-12-18,Los Angeles Lakers,74,False,Houston Rockets,76
251220013,2006-12-20,Los Angeles Lakers,112,False,Dallas Mavericks,90
251223019,2006-12-23,Orlando Magic,88,False,Los Angeles Lakers,104
251225014,2006-12-25,Miami Heat,97,False,Los Angeles Lakers,92
251226027,2006-12-26,Washington Wizards,94,False,Los Angeles Lakers,91
251228013,2006-12-28,Los Angeles Lakers,99,True,Memphis Grizzlies,100
260101013,2006-01-01,Los Angeles Lakers,94,False,Utah Jazz,98
260103026,2006-01-03,Utah Jazz,90,False,Los Angeles Lakers,80
260109013,2006-01-09,Los Angeles Lakers,96,False,Indiana Pacers,90
260111022,2006-01-11,Portland Trail Blazers,113,False,Los Angeles Lakers,103
260112013,2006-01-12,Los Angeles Lakers,99,False,Cleveland Cavaliers,98
260116013,2006-01-16,Los Angeles Lakers,100,False,Miami Heat,92
260119023,2006-01-19,Sacramento Kings,118,True,Los Angeles Lakers,109
260120021,2006-01-20,Phoenix Suns,106,False,Los Angeles Lakers,93
260129008,2006-01-29,Detroit Pistons,102,False,Los Angeles Lakers,93
260201011,2006-02-01,Indiana Pacers,105,False,Los Angeles Lakers,79
260203030,2006-02-03,Charlotte Bobcats,112,False,Los Angeles Lakers,102
260204003,2006-02-04,New Orleans Pelicans,106,False,Los Angeles Lakers,90
260207006,2006-02-07,Dallas Mavericks,102,False,Los Angeles Lakers,87
260208010,2006-02-08,Houston Rockets,78,False,Los Angeles Lakers,89
260211013,2006-02-11,Los Angeles Lakers,99,False,Memphis Grizzlies,100
260213013,2006-02-13,Los Angeles Lakers,94,False,Utah Jazz,88
260215013,2006-02-15,Los Angeles Lakers,110,False,Atlanta Hawks,114
260221013,2006-02-21,Los Angeles Lakers,99,False,Portland Trail Blazers,82
260223013,2006-02-23,Los Angeles Lakers,106,False,Sacramento Kings,85
260228013,2006-02-28,Los Angeles Lakers,102,False,Orlando Magic,87
260301022,2006-03-01,Portland Trail Blazers,99,False,Los Angeles Lakers,93
260304013,2006-03-04,Los Angeles Lakers,105,False,Detroit Pistons,94
260306013,2006-03-06,Los Angeles Lakers,96,False,San Antonio Spurs,103
260308003,2006-03-08,New Orleans Pelicans,107,False,Los Angeles Lakers,113
260310024,2006-03-10,San Antonio Spurs,92,False,Los Angeles Lakers,100
260312013,2006-03-12,Los Angeles Lakers,113,False,Oklahoma City Thunder,120
260314023,2006-03-14,Sacramento Kings,114,False,Los Angeles Lakers,98
260315013,2006-03-15,Los Angeles Lakers,92,False,Minnesota Timberwolves,89
260319005,2006-03-19,Cleveland Cavaliers,96,False,Los Angeles Lakers,95
260322013,2006-03-22,Los Angeles Lakers,87,False,Sacramento Kings,80
260324013,2006-03-24,Los Angeles Lakers,101,False,Milwaukee Bucks,96
260326013,2006-03-26,Los Angeles Lakers,105,False,New Orleans Pelicans,94
260330013,2006-03-30,Los Angeles Lakers,85,False,San Antonio Spurs,96
260331025,2006-03-31,Oklahoma City Thunder,93,False,Los Angeles Lakers,106
260402013,2006-04-02,Los Angeles Lakers,104,False,Houston Rockets,88
260406007,2006-04-06,Denver Nuggets,110,True,Los Angeles Lakers,108
260407021,2006-04-07,Phoenix Suns,107,False,Los Angeles Lakers,96
260414013,2006-04-14,Los Angeles Lakers,110,False,Portland Trail Blazers,99
260416013,2006-04-16,Los Angeles Lakers,109,False,Phoenix Suns,89
260419013,2006-04-19,Los Angeles Lakers,115,False,New Orleans Pelicans,95
251101021,2006-11-01,Phoenix Suns,108,True,Dallas Mavericks,111
251105026,2006-11-05,Utah Jazz,88,False,Phoenix Suns,97
251106021,2006-11-06,Phoenix Suns,117,False,Sacramento Kings,118
251110021,2006-11-10,Phoenix Suns,104,False,Detroit Pistons,111
251116021,2006-11-16,Phoenix Suns,103,False,Memphis Grizzlies,115
251118021,2006-11-18,Phoenix Suns,102,False,Utah Jazz,94
251119024,2006-11-19,San Antonio Spurs,97,False,Phoenix Suns,91
251123010,2006-11-23,Houston Rockets,88,False,Phoenix Suns,100
251130021,2006-11-30,Phoenix Suns,109,False,Indiana Pacers,91
251202021,2006-12-02,Phoenix Suns,102,False,Denver Nuggets,97
251204021,2006-12-04,Phoenix Suns,112,False,Atlanta Hawks,94
251206021,2006-12-06,Phoenix Suns,130,False,Portland Trail Blazers,85
251212021,2006-12-12,Phoenix Suns,87,False,New Orleans Pelicans,91
251214006,2006-12-14,Dallas Mavericks,102,False,Phoenix Suns,96
251216003,2006-12-16,New Orleans Pelicans,88,False,Phoenix Suns,101
251217029,2006-12-17,Memphis Grizzlies,91,False,Phoenix Suns,87
251220021,2006-12-20,Phoenix Suns,111,False,Oklahoma City Thunder,83
251223021,2006-12-23,Phoenix Suns,111,False,Washington Wizards,112
251226016,2006-12-26,Minnesota Timberwolves,89,False,Phoenix Suns,103
251228027,2006-12-28,Washington Wizards,99,False,Phoenix Suns,104
251230030,2006-12-30,Charlotte Bobcats,100,False,Phoenix Suns,110
251231004,2006-12-31,Chicago Bulls,98,True,Phoenix Suns,107
260106021,2006-01-06,Phoenix Suns,111,False,Miami Heat,93
260107021,2006-01-07,Phoenix Suns,91,False,San Antonio Spurs,86
260110007,2006-01-10,Denver Nuggets,139,True,Phoenix Suns,137
260114021,2006-01-14,Phoenix Suns,115,False,Cleveland Cavaliers,106
260117023,2006-01-17,Sacramento Kings,119,False,Phoenix Suns,90
260122021,2006-01-22,Phoenix Suns,149,True,Oklahoma City Thunder,152
260124019,2006-01-24,Orlando Magic,111,False,Phoenix Suns,102
260126014,2006-01-26,Miami Heat,98,False,Phoenix Suns,107
260127001,2006-01-27,Atlanta Hawks,106,False,Phoenix Suns,110
260129005,2006-01-29,Cleveland Cavaliers,113,False,Phoenix Suns,106
260204021,2006-02-04,Phoenix Suns,118,False,Chicago Bulls,101
260206021,2006-02-06,Phoenix Suns,101,False,Minnesota Timberwolves,103
260208021,2006-02-08,Phoenix Suns,108,False,Memphis Grizzlies,102
260210021,2006-02-10,Phoenix Suns,112,False,Sacramento Kings,104
260215007,2006-02-15,Denver Nuggets,101,False,Phoenix Suns,116
260216021,2006-02-16,Phoenix Suns,109,False,Houston Rockets,75
260225021,2006-02-25,Phoenix Suns,136,False,Charlotte Bobcats,121
260227010,2006-02-27,Houston Rockets,94,False,Phoenix Suns,111
260301021,2006-03-01,Phoenix Suns,123,False,Milwaukee Bucks,110
260303021,2006-03-03,Phoenix Suns,123,False,Orlando Magic,118
260305006,2006-03-05,Dallas Mavericks,107,False,Phoenix Suns,115
260306003,2006-03-06,New Orleans Pelicans,88,False,Phoenix Suns,101
260309021,2006-03-09,Phoenix Suns,93,False,San Antonio Spurs,117
260311021,2006-03-11,Phoenix Suns,110,False,Minnesota Timberwolves,102
260312022,2006-03-12,Portland Trail Blazers,111,False,Phoenix Suns,101
260314025,2006-03-14,Oklahoma City Thunder,120,False,Phoenix Suns,129
260317024,2006-03-17,San Antonio Spurs,108,False,Phoenix Suns,102
260321026,2006-03-21,Utah Jazz,107,False,Phoenix Suns,99
260323021,2006-03-23,Phoenix Suns,125,False,Portland Trail Blazers,108
260325021,2006-03-25,Phoenix Suns,107,False,Denver Nuggets,96
260328015,2006-03-28,Milwaukee Bucks,132,False,Phoenix Suns,110
260330011,2006-03-30,Indiana Pacers,104,False,Phoenix Suns,114
260402008,2006-04-02,Detroit Pistons,109,False,Phoenix Suns,102
260409025,2006-04-09,Oklahoma City Thunder,116,False,Phoenix Suns,114
260411023,2006-04-11,Sacramento Kings,110,False,Phoenix Suns,123
260413021,2006-04-13,Phoenix Suns,117,False,Dallas Mavericks,104
260417021,2006-04-17,Phoenix Suns,115,False,New Orleans Pelicans,78
260419022,2006-04-19,Portland Trail Blazers,96,False,Phoenix Suns,106
251101003,2006-11-01,New Orleans Pelicans,93,False,Sacramento Kings,67
251102010,2006-11-02,Houston Rockets,98,False,Sacramento Kings,89
251108023,2006-11-08,Sacramento Kings,88,False,Detroit Pistons,102
251109007,2006-11-09,Denver Nuggets,107,False,Sacramento Kings,91
251111023,2006-11-11,Sacramento Kings,101,False,Denver Nuggets,85
251115023,2006-11-15,Sacramento Kings,119,False,Utah Jazz,83
251118023,2006-11-18,Sacramento Kings,103,False,Milwaukee Bucks,82
251120025,2006-11-20,Oklahoma City Thunder,106,False,Sacramento Kings,104
251121023,2006-11-21,Sacramento Kings,93,False,San Antonio Spurs,96
251129023,2006-11-29,Sacramento Kings,110,False,Charlotte Bobcats,92
251202023,2006-12-02,Sacramento Kings,87,False,Miami Heat,98
251204023,2006-12-04,Sacramento Kings,77,False,Minnesota Timberwolves,85
251206023,2006-12-06,Sacramento Kings,97,False,Cleveland Cavaliers,102
251208023,2006-12-08,Sacramento Kings,95,False,Houston Rockets,106
251210025,2006-12-10,Oklahoma City Thunder,104,False,Sacramento Kings,123
251211023,2006-12-11,Sacramento Kings,110,False,New Orleans Pelicans,100
251213016,2006-12-13,Minnesota Timberwolves,91,False,Sacramento Kings,93
251214008,2006-12-14,Detroit Pistons,109,False,Sacramento Kings,98
251217024,2006-12-17,San Antonio Spurs,90,False,Sacramento Kings,89
251219030,2006-12-19,Charlotte Bobcats,106,True,Sacramento Kings,103
251222023,2006-12-22,Sacramento Kings,95,False,Dallas Mavericks,105
251226023,2006-12-26,Sacramento Kings,92,False,Portland Trail Blazers,105
260108023,2006-01-08,Sacramento Kings,83,False,Indiana Pacers,108
260110029,2006-01-10,Memphis Grizzlies,99,False,Sacramento Kings,85
260111010,2006-01-11,Houston Rockets,80,False,Sacramento Kings,88
260113003,2006-01-13,New Orleans Pelicans,90,False,Sacramento Kings,76
